mid,formula,nsites,pred_log_sigma
mp:1973,Li(HoGe)4,36,-3.8470940589904785
mp:2021,LiAg2F4,28,-3.8471133708953857
mp:3540,Rb2LiYCl6,10,-3.847869873046875
mp:12296,Li4Zn(PS4)2,30,-3.8484158515930176
mp:2718,LiTi2(PO4)3,36,-3.8484833240509033
mp:4223,LiHo2Ta2O8,13,-3.8500900268554688
mp:836,LiTiTe2,4,-3.8502678871154785
mp:1043,Ba3LiN,10,-3.8506078720092773
mp:4154,LiEuPSe4,14,-3.8515734672546387
mp:994,LiCaPb,9,-3.8560633659362793
mp:6909,CsLi2Cl3,24,-3.8560709953308105
mp:3391,LiCuPO4,28,-3.8576955795288086
mp:1323,LiSc2Pd,4,-3.8578057289123535
mp:13081,Li4Zn(PS4)2,30,-3.8604471683502197
mp:2064,LiPrGe2,16,-3.865201473236084
mp:2981,LiNd14(Cu3O14)2,49,-3.8708393573760986
mp:1201,LiCaAs,3,-3.8717567920684814
mp:3205,LiGaPO5,16,-3.87214994430542
mp:6240,Li2Ag3F6,11,-3.8730525970458984
mp:17363,Li9Mn7(PO4)12,76,-3.879092216491699
mp:877,LiDySe2,4,-3.8807737827301025
mp:10493,Li2CuP3H8O13,54,-3.8839664459228516
mp:9065,LiMg30BO32,64,-3.885499954223633
mp:3805,CsLiMg30O31,63,-3.8886194229125977
mp:2245,LiFeF4,12,-3.8912789821624756
mp:315,LiTi2O4,14,-3.892479419708252
mp:701,LiZnF6,8,-3.8929309844970703
mp:754,LiFeF4,12,-3.8930482864379883
mp:867,LiBiS2,4,-3.894559860229492
mp:1840,LiB13C2,32,-3.8955163955688477
mp:10725,Li3Pt,4,-3.896483898162842
mp:14890,Li6MnS4,22,-3.8980154991149902
mp:10935,Li3CuS2,24,-3.900455951690674
mp:4096,LiNb(PO3)4,36,-3.9005627632141113
mp:3347,LiCoP2O7,22,-3.9016623497009277
mp:3683,Cs2LiDyCl6,10,-3.901989698410034
mp:1603,LiGdHg2,4,-3.9036097526550293
mp:15265,Li6Co2C4SO16,58,-3.90464448928833
mp:5169,LiAu4Se4(ClO3)4,25,-3.90659761428833
mp:4883,Ba3LiTi3O8,15,-3.9077539443969727
mp:16308,Li11Fe6F29,46,-3.9086596965789795
mp:10796,Li3Mn2F9,28,-3.9117302894592285
mp:1225,LiTiPd2,4,-3.9130005836486816
mp:613,LiMnF5,28,-3.9137725830078125
mp:7166,Li2Fe2(PO4)3,76,-3.9142603874206543
mp:9755,LiDy(PO3)4,36,-3.9144206047058105
mp:4220,Cs4Li(Pb2O3)2,15,-3.9148168563842773
mp:3722,Rb2LiEuCl6,10,-3.9148597717285156
mp:6203,Li2Ti6O13,21,-3.9170451164245605
mp:10730,Li3As,24,-3.9179940223693848
mp:11777,Li3Ti(PO4)2,14,-3.918144702911377
mp:6025,LiCu2BP2(HO5)2,36,-3.9185190200805664
mp:6864,Li2BiS2,5,-3.920994281768799
mp:5554,LiGaPO4F,16,-3.9217841625213623
mp:16219,Li10Zn(PS4)4,31,-3.9229631423950195
mp:16563,Li31Zr2As13,46,-3.9245848655700684
mp:269,LiTi2O4,7,-3.9289674758911133
mp:5159,LiSm4Ti2Mn2O12,21,-3.929102897644043
mp:3799,LiMg30BO31,63,-3.929351329803467
mp:17647,Li3MgTi8O16,28,-3.9293832778930664
mp:4072,LiCo(PO3)4,72,-3.9304919242858887
mp:6825,Li2Cu2F7,44,-3.9308643341064453
mp:5871,LiY2Ti2S2O5,12,-3.9320759773254395
mp:6461,Li2MnF6,9,-3.9330544471740723
mp:387,LiFeF4,24,-3.934365749359131
mp:1284,LiLu2Pt,4,-3.934854030609131
mp:1435,LiY2Al,4,-3.93485689163208
mp:2569,LiFe2(PO4)3,72,-3.9357504844665527
mp:4585,NaLiHo2F8,24,-3.9367499351501465
mp:6593,Li2BiS3,12,-3.939530849456787
mp:3794,LiHfMg30O31,63,-3.9399256706237793
mp:814,LiTiO2,4,-3.9407010078430176
mp:1069,LiFeF3,30,-3.9430019855499268
mp:7391,Li2Ti3(GaO4)3,40,-3.944418430328369
mp:1332,LiYbPd2,4,-3.944777011871338
mp:3268,LiNb2(PO4)3,36,-3.945249557495117
mp:1612,LiLa2Al,4,-3.945920944213867
mp:784,LiAgF4,12,-3.946255683898926
mp:916,LiCuF3,30,-3.9464643001556396
mp:557,LiAgF3,20,-3.947216749191284
mp:17014,Li9(NbS2)14,51,-3.9478847980499268
mp:3611,K2LiSmCl6,10,-3.9488041400909424
mp:3435,LiTi2(PO4)3,72,-3.949089527130127
mp:6029,Ba6LiNb2Ir(ClO6)2,24,-3.950438976287842
mp:5329,LiNbCo3(PO4)6,35,-3.9525647163391113
mp:3580,Na2LiInF6,10,-3.952603816986084
mp:9046,LiYMg30O32,64,-3.9539639949798584
mp:17631,Li3Ti3(PO4)4,52,-3.95466947555542
mp:12079,Li4MnF8,13,-3.955040454864502
mp:16571,Li47Mn5As19,71,-3.956789970397949
mp:293,LiAg2F4,14,-3.9573421478271484
mp:2105,LiFeF4,12,-3.957886219024658
mp:10494,Li2Y14Ti14(S2O5)7,79,-3.9589009284973145
mp:5700,LiMnP(H6O5)2,50,-3.9591102600097656
mp:105,LiCd3,8,-3.9592652320861816
mp:5753,LiCuPCO7,22,-3.959434986114502
mp:2261,LiCu2F7,20,-3.959594249725342
mp:2397,LiCu6OF11,19,-3.9604856967926025
mp:16492,Li20Si3P3S23Cl,50,-3.9608373641967773
mp:1962,LiMnF5,28,-3.9620041847229004
mp:9047,LiYMg30O32,64,-3.9629225730895996
mp:1950,LiCaAs,12,-3.9630746841430664
mp:3306,LiNb3InCl9,28,-3.9636759757995605
mp:4635,LiLa4MnO8,56,-3.964783191680908
mp:2384,LiCu6OF11,19,-3.9660134315490723
mp:6517,Li2Fe12P7,21,-3.9677510261535645
mp:193,LiC,4,-3.969930648803711
mp:16467,Li17(MnAs2)4,29,-3.970613479614258
mp:15535,Li7MnAs4,24,-3.972139835357666
mp:4337,LiNd4(RhO3)4,21,-3.9729175567626953
mp:6949,Li2Pr2Ge3,14,-3.973111152648926
mp:3784,LiHfMg14O15,31,-3.973695755004883
mp:795,LiAg2F6,9,-3.974242687225342
mp:1144,LiFeF4,12,-3.9757437705993652
mp:9604,LiGe2(PO4)3,36,-3.9759914875030518
mp:3119,LiFe(PO3)4,72,-3.977092742919922
mp:3571,K2LiPrCl6,10,-3.977318286895752
mp:6131,Li2Ca,12,-3.9774866104125977
mp:854,Li(TiSe2)3,10,-3.9780662059783936
mp:29,LiY3,4,-3.9833076000213623
mp:11321,Li3Co3(PO4)4,26,-3.9845404624938965
mp:11067,Li3RhF6,10,-3.9858641624450684
mp:5087,LiTiSiO4,28,-3.9881434440612793
mp:4107,LiTi(PO3)4,36,-3.9883484840393066
mp:12292,Li4Zn(PS4)2,45,-3.9903507232666016
mp:10965,Li3CuF6,60,-3.990596055984497
mp:1776,LiYMg6,16,-3.9919497966766357
mp:2381,LiCu6OF11,19,-3.9925262928009033
mp:10131,Ba5Li2U3O15,50,-3.9955427646636963
mp:9850,LiMnVF6,27,-3.995753049850464
mp:10961,Li3TiS3,14,-3.9971275329589844
mp:16199,Li10Pb3,52,-3.9982903003692627
mp:3298,LiCu(PO3)3,56,-4.0005059242248535
mp:8650,Li2Ni(PO4)2,52,-4.001570224761963
mp:3631,K2LiInCl6,10,-4.003289222717285
mp:7765,Li2H6PtO6,15,-4.003628730773926
mp:14192,Na2Li5Sn4,22,-4.0039896965026855
mp:100,LiHo3,8,-4.004005432128906
mp:7772,Li2Nb(PO4)2,13,-4.004258155822754
mp:14798,K4Li5Ti8(PO5)8,65,-4.005494594573975
mp:7208,Li2Ti(BO3)2,44,-4.0061211585998535
mp:4747,LiCo2(PO4)3,72,-4.007491588592529
mp:6888,Li2MgCl4,14,-4.008725166320801
mp:6922,Li2ZnBr4,28,-4.008810520172119
mp:13614,Li4Co2C4SO16,54,-4.00938606262207
mp:9855,LiTiMnF6,27,-4.009551048278809
mp:2331,LiHf8(N2O)4,21,-4.010040760040283
mp:2494,LiFeP4O13,76,-4.010427474975586
mp:11096,Li3Mn4F19,52,-4.010693073272705
mp:16493,Li20Si3P3S23Cl,50,-4.011418342590332
mp:11006,Li3SmBi2,6,-4.011478900909424
mp:9650,LiNb(PO3)4,36,-4.012590408325195
mp:4354,LiLa5Ti8O24,38,-4.016790866851807
mp:11001,Li3LaAs2,6,-4.017115592956543
mp:3068,LiW6CCl18,52,-4.017570972442627
mp:5206,LiAu4Se4(ClO3)4,25,-4.017941474914551
mp:6026,Na3LiTi2Si4(HO4)4,60,-4.018194198608398
mp:6160,Li2CoCl4,42,-4.018847942352295
mp:5883,LiLuZnFeO4,8,-4.019850254058838
mp:11193,Li3CuF6,80,-4.02094841003418
mp:319,LiFeF4,12,-4.0211501121521
mp:1505,LiScPt2,4,-4.021459102630615
mp:1611,LiHo2Al,4,-4.0222296714782715
mp:49,LiAs,16,-4.023429870605469
mp:10909,Li3BiS3,28,-4.023443698883057
mp:4891,Ba3LiTi3O8,15,-4.023616790771484
mp:3005,LiGe2(PO4)3,36,-4.024011611938477
mp:1294,LiGdTl2,4,-4.025825500488281
mp:16675,Li8CoO5F,60,-4.025981903076172
mp:14266,Li5FeS4,20,-4.026976585388184
mp:3625,K2LiTlF6,10,-4.027174472808838
mp:2055,LiFeF4,24,-4.028963088989258
mp:10721,Li3Hg,4,-4.031306743621826
mp:10762,Li3Hg,4,-4.031312942504883
mp:2546,LiCo2(CO3)3,30,-4.032214164733887
mp:2466,LiNi2(PO4)3,72,-4.0323638916015625
mp:10445,K3Li2Nb6(PO8)3,38,-4.033189296722412
mp:2463,LiCo(CO3)2,40,-4.0333123207092285
mp:116,LiY3,4,-4.034172534942627
mp:1424,LiBePd2,4,-4.034351825714111
mp:8350,Li2CuP2O7,24,-4.034785747528076
mp:5468,LiTi3Sb(PO4)6,35,-4.037860870361328
mp:3855,LiTi2(PO4)3,72,-4.037929534912109
mp:7023,Li2VCl4,14,-4.038825035095215
mp:1529,LiHo2Rh,4,-4.0390119552612305
mp:3809,LiMg30BO31,63,-4.039257049560547
mp:9625,LiMn(CO3)2,10,-4.0412139892578125
mp:18019,Li3Co3(PO4)4,52,-4.04262638092041
mp:5291,NaLiLa2Ti4O12,20,-4.044573783874512
mp:14265,Li5BiS4,20,-4.044785499572754
mp:3719,Rb2LiSmCl6,10,-4.044846057891846
mp:3127,LiCu(PO3)4,72,-4.0456743240356445
mp:144,LiY3,4,-4.046014308929443
mp:2386,LiP4(Br3O)4,21,-4.048532962799072
mp:2124,LiMnF4,6,-4.050229072570801
mp:9374,LiNb(PO3)4,72,-4.05171537399292
mp:10438,Li2Ti3Ni(PO4)6,36,-4.05229377746582
mp:1587,LiLa2Os,4,-4.053217887878418
mp:1932,LiFeF4,24,-4.054076194763184
mp:703,LiMgCl3,30,-4.05631160736084
mp:728,CsLiCl2,16,-4.057369232177734
mp:14175,Li5TiP3,18,-4.057458877563477
mp:14981,Li6AsS5I,13,-4.057519435882568
mp:6982,Li2MgBr4,7,-4.0591936111450195
mp:3613,K2LiErCl6,10,-4.059532642364502
mp:715,LiPF6,8,-4.061007976531982
mp:14198,Li5Ni9As7,21,-4.061211585998535
mp:5420,LiMnP3HO10,32,-4.062287330627441
mp:6476,Li2RhN2,5,-4.062443733215332
mp:17854,Li3Mn3(PO4)4,52,-4.064091682434082
mp:615,LiFeF4,24,-4.064637184143066
mp:690,LiNbF6,8,-4.065347671508789
mp:1687,LiCuS,6,-4.065454483032227
mp:9958,Ba3Li(AsO4)2,14,-4.06588077545166
mp:13273,Li4Mn3Nb5O16,28,-4.066040992736816
mp:2343,LiLa4Ho4O12,21,-4.068319797515869
mp:6086,Ba6LiNb2Ir(ClO6)2,24,-4.072078227996826
mp:5532,Sr3LiTa4(O6F)2,22,-4.074132442474365
mp:563,LiCuF3,20,-4.074526786804199
mp:14934,Li6MgCl8,60,-4.075011253356934
mp:1269,LiEu2Hg,4,-4.075362205505371
mp:9556,LiLa4CoO8,56,-4.077033042907715
mp:4360,LiMn3(PO4)4,24,-4.077229976654053
mp:3305,LiUPO6,36,-4.078958511352539
mp:14076,Li4TiCo2Ni3(PO4)6,40,-4.0793375968933105
mp:1329,LiYbPb2,4,-4.079858779907227
mp:4229,Cs4Li(Pb2O3)2,15,-4.084063529968262
mp:2372,LiSm4Tm4O12,21,-4.084236145019531
mp:14191,Li5NCl2,8,-4.089203357696533
mp:1697,LiInSe2,16,-4.091497898101807
mp:1554,LiCd2Pt,4,-4.091621398925781
mp:2029,LiFeF3,20,-4.092118740081787
mp:10900,Li3RhN2,24,-4.092815399169922
mp:11180,Li3ErBr6,10,-4.0943379402160645
mp:9134,LiLa3Ti4O12,20,-4.094665050506592
mp:11010,Li3YSb2,6,-4.09568452835083
mp:5967,RbLiCu2H3(SO5)2,19,-4.097243785858154
mp:5158,LiAu4Se4(ClO3)4,25,-4.0988383293151855
mp:1546,LiCd2Au,4,-4.098967552185059
mp:3764,Cs2LiTlF6,10,-4.099543571472168
mp:739,LiDy2Cl5,16,-4.099719047546387
mp:1207,LiMg3O4,8,-4.101263046264648
mp:6387,Li2CuF4,42,-4.102608680725098
mp:11004,Li3PrBi2,6,-4.102707386016846
mp:976,LiYMg14,16,-4.10271692276001
mp:9370,LiTiP2O7,44,-4.103089332580566
mp:9949,LiGaPdF6,18,-4.103307723999023
mp:9843,LiNi(PO3)4,36,-4.106044292449951
mp:1795,CsLiMg14,16,-4.106212139129639
mp:6788,Li2YbSi,4,-4.1063971519470215
mp:10453,Li2CoH8(CO5)2,46,-4.106619358062744
mp:3783,LiHfMg14O15,31,-4.108372688293457
mp:16499,Li23(MnAs)20,63,-4.111807346343994
mp:5879,Sr2LiTi6N2O11,22,-4.112799167633057
mp:10728,Li3Zn,4,-4.113292217254639
mp:529,LiFeCl4,24,-4.114474296569824
mp:15699,Li7Mn4(PO4)6,41,-4.117492198944092
mp:3518,LiIn4(Ge2O7)2,23,-4.118459224700928
mp:10820,Li3MnP2,6,-4.118675708770752
mp:1102,LiMn9Se10,20,-4.118710041046143
mp:2538,LiCo2OF5,27,-4.119056701660156
mp:4219,LiLa2(AsO4)2,13,-4.119186878204346
mp:2909,LiLa4CuO8,14,-4.119686603546143
mp:926,LiPrSn,24,-4.120802879333496
mp:860,LiYbS2,4,-4.123519420623779
mp:5132,LiHfMg6O7,15,-4.123688697814941
mp:6778,Li2CaSn,4,-4.123762607574463
mp:1504,LiScPd2,4,-4.124045372009277
mp:878,LiHoSe2,4,-4.124077796936035
mp:9051,LiMg30AlO32,64,-4.124155044555664
mp:6094,RbLiCu2H3(SO5)2,19,-4.124243259429932
mp:6093,Ba6LiNb2Ir(ClO6)2,24,-4.125948905944824
mp:13599,Li4Be3P3IO12,46,-4.126308441162109
mp:4396,LiFe(PO3)4,72,-4.127493381500244
mp:1778,LiMg6Mn,16,-4.127543926239014
mp:7728,Li2Mn(PO3)4,76,-4.128314971923828
mp:1015,LiPrGe,9,-4.129648208618164
mp:15139,Li6NbNi3(PO4)6,40,-4.130145072937012
mp:5241,K2LiNd4Nb2O12,21,-4.130303382873535
mp:1600,LiCdPd2,4,-4.132011413574219
mp:10476,Li2Ti4Ni(PO5)4,31,-4.132077217102051
mp:2009,LiGaCl3,40,-4.13231086730957
mp:851,LiFeS2,4,-4.13282585144043
mp:10329,Li2MnCo(PO4)2,28,-4.133427143096924
mp:4434,LiMg3P3O11,72,-4.134242534637451
mp:10894,Li3MnP2,12,-4.136117935180664
mp:10908,Li3BiS3,28,-4.137221813201904
mp:1732,LiCuF4,12,-4.137692928314209
mp:2129,LiAg5F12,18,-4.138272285461426
mp:9250,LiCoP2O7,44,-4.138938903808594
mp:5242,LiTe4H4(O3F4)2,23,-4.139315605163574
mp:8891,Li2Ni(PO3)4,76,-4.140124320983887
mp:3624,K2LiTmCl6,10,-4.140916347503662
mp:2768,LiCoP2O7,44,-4.141909599304199
mp:9131,K2LiPdF6,10,-4.143011093139648
mp:1003,LiTbGe,9,-4.146245002746582
mp:2056,LiFeF4,24,-4.146483898162842
mp:2430,LiCu6OF11,19,-4.146592617034912
mp:26,Ba3Li,4,-4.148203372955322
mp:9979,Cs2LiAl3F12,18,-4.148613929748535
mp:412,LiYSe2,4,-4.150478839874268
mp:1011,LiHoGe,9,-4.153163433074951
mp:9557,LiLa4MnO8,56,-4.1536688804626465
mp:3668,Cs2LiSmCl6,10,-4.154074192047119
mp:6866,Li2MnF4,14,-4.154693126678467
mp:9218,LiCo2(PO4)3,72,-4.154889106750488
mp:3792,LiMg14BO15,31,-4.15614128112793
mp:4145,LiCo2(PO4)3,72,-4.1576642990112305
mp:6231,Li2NbS3,12,-4.159878730773926
mp:12195,Li4TiS4,72,-4.160367488861084
mp:2238,LiCeF5,56,-4.160661697387695
mp:744,LiLuF4,12,-4.161011695861816
mp:34,LiHg3,4,-4.1616010665893555
mp:1463,LiCa2Rh,4,-4.161896228790283
mp:10958,Li3ErBr6,20,-4.1635870933532715
mp:9002,KLiICl,4,-4.163873195648193
mp:1553,LiCd2Ag,4,-4.164080619812012
mp:6500,Li2CeN2,5,-4.165557861328125
mp:11824,Li3Ti2CuO6,12,-4.165650367736816
mp:6169,Li2AgF5,8,-4.167551040649414
mp:6317,Li2TeS3,24,-4.167666435241699
mp:6365,Li2CuF5,32,-4.168994426727295
mp:4490,LiTiPO5,32,-4.1701483726501465
mp:7387,Li2VCrS4,8,-4.170503616333008
mp:239,LiMn2F7,80,-4.17104959487915
mp:875,LiTbSe2,4,-4.172396659851074
mp:16587,Li8Pb3,11,-4.173656940460205
mp:2078,LiErSn2,8,-4.174884796142578
mp:5637,LiCrP3H8O13,52,-4.178543567657471
mp:9037,LiMg14SiO16,32,-4.1791534423828125
mp:1977,Li(YGe)4,36,-4.1792097091674805
mp:480,LiAuF4,24,-4.179650783538818
mp:394,Li(BH)4,18,-4.17990255355835
mp:13308,Li4MnSn2Se7,28,-4.180207252502441
mp:16491,Li20Si3P3S23Cl,50,-4.181465148925781
mp:1771,LiMg6Zr,16,-4.184343338012695
mp:658,LiYSe2,8,-4.184769630432129
mp:10795,Li3Cu4F9,16,-4.186018943786621
mp:13610,Li4Be3P3ClO12,46,-4.1860527992248535
mp:8684,Li2Co(CO3)2,44,-4.186470985412598
mp:9745,LiY(PO3)4,36,-4.187766075134277
mp:10441,Li2CoSn3(PO4)6,36,-4.189899444580078
mp:9395,LiCo2C2O7,48,-4.191224575042725
mp:9071,LiCeMg30O32,64,-4.191547393798828
mp:623,LiFeF4,24,-4.191883563995361
mp:2344,LiCu6OF11,19,-4.193150520324707
mp:3542,Rb2LiPrCl6,10,-4.196593284606934
mp:2061,LiFeF4,48,-4.19697380065918
mp:11356,Li3Co2(CO3)4,21,-4.196981906890869
mp:1527,LiSc2Tc,4,-4.198642730712891
mp:9387,LiTiP2O7,44,-4.198648452758789
mp:2458,LiCo(CO3)2,40,-4.198676586151123
mp:14993,Li6Co11(OF12)2,43,-4.201155185699463
mp:928,LiHoSn,24,-4.202596187591553
mp:6128,Li2Pd,3,-4.203228950500488
mp:16435,Rb2Li14Pr3O14,33,-4.203238010406494
mp:7025,Li2MgCl4,14,-4.205384254455566
mp:5234,Sr2LiFeO3F,8,-4.2068705558776855
mp:4648,LiMn(PO3)4,72,-4.206925868988037
mp:3785,LiMg14BO15,31,-4.2075347900390625
mp:10821,Li3Ti8O16,27,-4.20773458480835
mp:6308,Li2PtF6,18,-4.2079081535339355
mp:5910,LiNi2P4H3O14,48,-4.2080302238464355
mp:9323,LiCoP2O7,44,-4.208108425140381
mp:5590,LiCaP3H8O13,52,-4.208378791809082
mp:6903,Li2Fe3F8,26,-4.208500862121582
mp:14176,Li5TiAs3,18,-4.211694717407227
mp:1449,LiY2Rh,4,-4.213039398193359
mp:10739,Li3Hg,8,-4.213384628295898
mp:4108,LiTi(PO3)4,36,-4.214388370513916
mp:5197,Sr4LiY2(RuO6)2,21,-4.21465539932251
mp:14201,Li5(NiN)3,11,-4.214876651763916
mp:11628,Li3La5Ti8O24,40,-4.214969635009766
mp:14522,Li5CoO3F,20,-4.21508264541626
mp:6550,Li2Fe3F8,26,-4.21690559387207
mp:383,LiFeF4,24,-4.219449043273926
mp:5638,LiFeP3H8O13,52,-4.219788551330566
mp:7335,Li2Nb(PO3)5,46,-4.2197980880737305
mp:8377,Li2Co2P2O9,15,-4.221189498901367
mp:9591,LiMn(PO3)3,56,-4.222654342651367
mp:3070,LiTi2(PO4)3,72,-4.223469257354736
mp:4284,LiTi2P3O11,34,-4.2235026359558105
mp:11315,Li3Co2(CO3)4,42,-4.223533630371094
mp:1445,LiCuPd2,4,-4.223688125610352
mp:1330,LiScRh2,4,-4.2242279052734375
mp:11488,Li3Mn4(PO4)6,37,-4.2242350578308105
mp:1601,LiInPd2,4,-4.224912643432617
mp:18520,Li3Ce4B12(H12Cl)4,71,-4.226093292236328
mp:14316,Li5GeP3,18,-4.227067947387695
mp:6869,Li2(BH)7,16,-4.227845191955566
mp:6177,Li2MnF6,54,-4.229846477508545
mp:2471,LiCoP2O7,22,-4.230064868927002
mp:9539,LiMn(PO3)4,72,-4.231101036071777
mp:11546,Li3Ti2(PO4)3,40,-4.231707572937012
mp:1936,LiFeF4,24,-4.231924533843994
mp:1883,LiSn5Rh3,36,-4.232433319091797
mp:562,LiAgF4,24,-4.2327165603637695
mp:224,LiMn2F9,24,-4.233204364776611
mp:388,LiMnF4,24,-4.2350263595581055
mp:626,LiCu2F6,36,-4.235250473022461
mp:15042,Li6Zr6HCl18,31,-4.238411903381348
mp:2655,LiLa5Ti8O24,38,-4.239142894744873
mp:2252,LiFeF5,56,-4.239895343780518
mp:11452,Li3Co2(SiO4)2,60,-4.240379810333252
mp:548,LiCoF4,12,-4.240429401397705
mp:15416,Li7NbS6,56,-4.240540504455566
mp:8369,Li2Mn2(PO4)3,38,-4.243706703186035
mp:15332,Li7OsO6,14,-4.244977951049805
mp:5646,KBaLiZnF6,10,-4.246594429016113
mp:139,LiHg3,4,-4.24678373336792
mp:6434,Li2Mn2F7,22,-4.246939182281494
mp:16426,Li14Fe2S9,25,-4.247298240661621
mp:6223,Li2CrCl4,7,-4.247849464416504
mp:10724,Li3Pd,4,-4.248195171356201
mp:9649,LiNi(PO3)4,36,-4.248846054077148
mp:15527,Li7MnAs4,24,-4.250550270080566
mp:7838,BaLi2P2O7,48,-4.251905918121338
mp:13467,Li4Ti2Mn3V3O16,28,-4.253232955932617
mp:6139,Li2Cd,12,-4.253655910491943
mp:6024,LiTi3MnCr(PO4)6,36,-4.2539963722229
mp:9518,LiMn2(PO4)3,72,-4.2557244300842285
mp:5812,LiTiH6(OF3)2,16,-4.25575590133667
mp:9187,KLiLuF5,32,-4.256002426147461
mp:10439,Li2Ti3Co(PO4)6,36,-4.256778717041016
mp:10757,Li3Pd,4,-4.258647441864014
mp:10776,Li3Pr,4,-4.258902072906494
mp:9867,NaLiMnS2,5,-4.260347366333008
mp:6965,Li2CuF5,16,-4.262441158294678
mp:4283,LiTi2(PO4)3,36,-4.264378547668457
mp:14888,Li6FeS4,22,-4.266214847564697
mp:2154,LiBIr,12,-4.26760196685791
mp:8750,Li2Ta2W2O13,19,-4.269924163818359
mp:5256,Sr4LiY2(RuO6)2,21,-4.270252704620361
mp:13082,Li4Zn(PS4)2,60,-4.272371292114258
mp:6809,Li2AcTl,4,-4.2724928855896
mp:11429,Li3Cu3(PO4)2,16,-4.272711753845215
mp:2014,LiCaN,12,-4.272867679595947
mp:7003,Li2BiS2,5,-4.272890090942383
mp:10754,Li3Ag,8,-4.272939205169678
mp:5353,LiCoPO4F,64,-4.273362159729004
mp:1759,BaLiMg6,16,-4.274394989013672
mp:495,LiMn2F6,18,-4.278358459472656
mp:16208,Li10BrN3,14,-4.279000759124756
mp:5588,LiAg2P3(HO5)2,36,-4.279455184936523
mp:596,LiAgF4,24,-4.280063629150391
mp:5449,LiTi2Ni(PO5)2,32,-4.280510902404785
mp:2923,Ba3LiTi3O8,15,-4.281407833099365
mp:5558,LiNb2Te4Cl10O,18,-4.281553268432617
mp:5820,LiEu3SiCl3O4,48,-4.284034729003906
mp:303,LiTi2O4,28,-4.284038543701172
mp:7020,Li2MnCl4,14,-4.284882068634033
mp:689,LiNbO3,10,-4.287372589111328
mp:9447,LiMn(PO3)4,72,-4.287948131561279
mp:787,LiFeF4,12,-4.289373397827148
mp:1534,LiGd2Ru,4,-4.290782928466797
mp:16605,Li8NbS6,15,-4.291458606719971
mp:3786,LiMg14BO15,31,-4.291991233825684
mp:981,LiMg14V,16,-4.292753219604492
mp:5418,NaLiLa2Ti4O12,20,-4.293198108673096
mp:3311,LiMo4P7O24,72,-4.293407917022705
mp:965,LiMg14Nb,16,-4.29381799697876
mp:5899,CsLiTa(PO4)2,13,-4.2944111824035645
mp:1909,LiMnF5,14,-4.296083450317383
mp:695,LiPtF6,8,-4.29623556137085
mp:5923,BaLiTi2Bi2O,7,-4.296655654907227
mp:14158,Li5BiS4,80,-4.2974853515625
mp:8373,Li2Cu3(P2O7)2,46,-4.299452304840088
mp:3461,LiMnP2O7,22,-4.300263404846191
mp:2247,LiAg2F4,14,-4.3013434410095215
mp:10943,Li3YBr6,20,-4.301407814025879
mp:11172,Li3VS4,64,-4.302027225494385
mp:5525,KBaLiZnF6,50,-4.302807331085205
mp:5529,LiPr2Zn2(PO)2,9,-4.303493022918701
mp:10442,Li2TiCo3(PO4)6,36,-4.3041510581970215
mp:6272,Li2CuF4,28,-4.304582595825195
mp:2128,LiCu5F12,18,-4.305368900299072
mp:6336,Li2Cu2F5,36,-4.305952072143555
mp:801,LiBeB,12,-4.306879043579102
mp:10760,Li3Rh,4,-4.308507919311523
mp:1317,LiZrPd2,4,-4.30879545211792
mp:9778,LiNb(PO3)4,36,-4.309342384338379
mp:3437,LiCo2(PO4)3,36,-4.310843467712402
mp:16606,Li8TiS6,15,-4.311441898345947
mp:2002,LiCeGe2,16,-4.3126726150512695
mp:3337,LiTiP2O7,22,-4.3130316734313965
mp:6680,Li2CdPb,4,-4.313712120056152
mp:6388,Li2AgF4,42,-4.315447807312012
mp:791,LiMn2F5,48,-4.3155622482299805
mp:7997,Li2Ti3FeO8,14,-4.316047668457031
mp:5461,LiTiH6(OF3)2,16,-4.316299915313721
mp:3765,LiTl2GaF6,10,-4.316377639770508
mp:6937,Li2FeF5,32,-4.317816257476807
mp:15138,Li6NbV3(PO4)6,40,-4.3179144859313965
mp:1879,LiFeF3,40,-4.3180975914001465
mp:7311,Li2Mo(PO3)5,46,-4.318166732788086
mp:102,LiGd3,8,-4.320518493652344
mp:1226,LiTl2Pd,4,-4.3207268714904785
mp:305,LiAg2F6,18,-4.32136869430542
mp:3505,LiY3(PO4)3,19,-4.321675777435303
mp:3781,LiHfMg14O15,31,-4.323892593383789
mp:11373,Li3Fe4(OF3)3,19,-4.324455261230469
mp:6737,Li2LaSn,4,-4.324707984924316
mp:1322,LiZnCd2,4,-4.324818134307861
mp:594,LiAgF4,12,-4.327822685241699
mp:6144,Li2Mg,6,-4.3279194831848145
mp:4902,LiEr6Ta2O14,23,-4.328138828277588
mp:7669,Li2Co(CO3)2,44,-4.3282623291015625
mp:4349,Sr2Li(H4O3)2,17,-4.328273296356201
mp:4379,LiNi(PO3)4,72,-4.328706741333008
mp:2079,LiSmSn2,8,-4.328900337219238
mp:12001,Li3Al3P3H2O14F,52,-4.329400062561035
mp:7243,Li2Co2OF6,22,-4.329581260681152
mp:16674,Li8CoO5F,30,-4.330314636230469
mp:11314,Li3Co2(CO3)4,42,-4.330489158630371
mp:16824,Li8Fe7Co(PO4)12,76,-4.330531597137451
mp:108,LiLu3,8,-4.330672264099121
